       2.4333928   9.3794991e-08   2.8138497e-07   9.3794991e-06   1.0744132e-06   3.2232396e-06   0.00010744132
       2.5492604   1.0199570e-07   3.0598710e-07   1.0199570e-05   1.2344613e-06   3.7033838e-06   0.00012344613
       2.6706455   1.1011428e-07   3.3034283e-07   1.1011428e-05   1.4109581e-06   4.2328743e-06   0.00014109581
       2.7978106   1.1801876e-07   3.5405629e-07   1.1801876e-05   1.6040498e-06   4.8121495e-06   0.00016040498
       2.9310300   1.2557083e-07   3.7671249e-07   1.2557083e-05   1.8135376e-06   5.4406129e-06   0.00018135376
       3.0705929   1.3262755e-07   3.9788265e-07   1.3262755e-05   2.0387963e-06   6.1163888e-06   0.00020387963
       3.2168016   1.3904232e-07   4.1712695e-07   1.3904232e-05   2.2786599e-06   6.8359796e-06   0.00022786599
       3.3699722   1.4466605e-07   4.3399815e-07   1.4466605e-05   2.5312971e-06   7.5938914e-06   0.00025312971
       3.5304363   1.4934787e-07   4.4804360e-07   1.4934787e-05   2.7940545e-06   8.3821634e-06   0.00027940545
       3.6985409   1.5293558e-07   4.5880674e-07   1.5293558e-05   3.0632682e-06   9.1898047e-06   0.00030632682
       3.8746498   1.5527587e-07   4.6582761e-07   1.5527587e-05   3.3340357e-06   1.0002107e-05   0.00033340357
       4.0591431   1.5621427e-07   4.6864280e-07   1.5621427e-05   3.5999439e-06   1.0799832e-05   0.00035999439
       4.2524228   1.5149000e-07   4.5447000e-07   1.5149000e-05   3.7511019e-06   1.1253306e-05   0.00037511019
       4.4549050   1.4948192e-07   4.4844576e-07   1.4948192e-05   3.9813242e-06   1.1943973e-05   0.00039813242
       4.6670289   1.4559092e-07   4.3677277e-07   1.4559092e-05   4.1751906e-06   1.2525572e-05   0.00041751906
       4.8892531   1.3967466e-07   4.1902399e-07   1.3967466e-05   4.3169632e-06   1.2950890e-05   0.00043169632
       5.1220589   1.4722362e-07   4.4167087e-07   1.4722362e-05   4.9085165e-06   1.4725549e-05   0.00049085165
       5.3659487   1.5481355e-07   4.6444066e-07   1.5481355e-05   5.5727044e-06   1.6718113e-05   0.00055727044
       5.6214523   1.6243777e-07   4.8731332e-07   1.6243777e-05   6.3180233e-06   1.8954070e-05   0.00063180233
       5.8891225   1.7009110e-07   5.1027331e-07   1.7009110e-05   7.1539711e-06   2.1461913e-05   0.00071539711
       6.1695375   1.7776980e-07   5.3330940e-07   1.7776980e-05   8.0911744e-06   2.4273523e-05   0.00080911744
       6.4633055   1.8547147e-07   5.5641440e-07   1.8547147e-05   9.1415283e-06   2.7424585e-05   0.00091415283
       6.7710590   1.9319502e-07   5.7958507e-07   1.9319502e-05   1.0318346e-05   3.0955039e-05    0.0010318346
       7.0934682   2.0094062e-07   6.0282185e-07   2.0094062e-05   1.1636552e-05   3.4909655e-05    0.0011636552
